Dirty_Dancing_Fitness_Workout_00000051.jpg 3 6
Zumba_Fitness_Basic_Steps_De_00002343.jpg 3 6
 347.9 182.9 340.8 250.8 
 317.0 188.9 292.0 217.5 
 366.4 184.1 378.3 220.5 
 287.8 218.1 281.3 184.7 
 379.5 220.5 374.7 183.5 
 344.4 134.7 345.6 168.7 
 145.0 164.5 142.6 233.5 
 122.9 168.1 108.6 204.4 
 175.9 169.3 172.3 200.8 
 108.6 206.2 84.2 184.7 
 171.7 200.2 152.7 176.4 
 140.2 125.2 142.6 156.8 
 528.9 182.9 526.5 240.7 
 505.1 185.3 479.5 207.4 
 551.5 181.8 561.0 212.1 
 478.3 207.4 464.6 185.3 
 561.6 210.9 558.7 180.0 
 530.7 139.5 528.9 167.5 
Zumba_Fitness_Basic_Steps_De_00002361.jpg 3 6
 303.3 186.5 292.6 253.8 
 280.7 178.2 263.4 212.7 
 329.5 203.8 339.6 243.7 
 261.0 213.9 287.8 194.9 
 341.4 246.0 366.4 219.9 
 315.8 141.9 311.6 175.8 
 131.9 165.1 120.5 233.5 
 109.8 165.1 91.4 194.9 
 164.6 177.6 170.6 215.1 
 91.4 194.3 106.9 167.5 
 171.7 215.1 201.5 196.0 
 137.2 122.8 136.6 153.8 
 515.8 184.1 502.1 243.7 
 500.3 179.4 475.3 199.0 
 540.2 197.2 567.0 217.5 
 476.5 199.0 499.1 176.4 
 570.0 216.9 586.6 193.1 
 522.9 147.8 518.8 175.8 
Zumba_Fitness_Basic_Steps_De_00002727.jpg 3 6
 362.2 180.0 367.6 249.6 
 337.2 189.5 336.0 229.4 
 396.8 187.7 430.7 210.9 
 337.2 228.2 338.4 191.3 
 431.9 212.1 431.9 180.6 
 361.0 138.3 362.8 171.6 
 208.1 169.9 203.9 235.9 
 178.9 172.2 168.2 205.0 
 238.4 172.8 251.5 205.0 
 165.8 207.4 187.8 196.6 
 252.7 207.4 271.7 199.6 
 199.1 129.4 203.3 155.6 
 545.0 184.1 544.4 242.5 
 523.5 181.8 522.9 209.1 
 568.8 185.3 593.8 203.2 
 522.4 207.4 544.4 192.5 
 595.6 204.4 608.1 181.2 
 545.0 143.1 546.8 171.0 
Zumba_Fitness_Basic_Steps_De_00002753.jpg 3 6
 413.4 163.9 416.4 230.6 
 382.5 169.3 361.0 203.2 
 434.8 159.1 471.8 171.6 
 359.3 205.0 362.2 173.4 
 469.4 169.9 435.4 163.3 
 407.5 118.1 410.4 150.8 
 239.0 141.9 242.0 215.1 
 213.4 149.6 183.1 166.9 
 268.2 143.7 298.5 161.5 
 176.5 168.1 197.9 178.8 
 300.9 162.1 268.2 147.8 
 227.7 104.4 236.0 132.4 
 580.7 167.5 583.1 225.2 
 560.4 169.9 547.9 200.2 
 605.7 166.9 631.3 185.9 
 550.3 202.0 553.9 171.6 
 632.5 187.7 627.1 156.8 
 578.3 130.0 580.7 158.5 
Zumba_Fitness_Basic_Steps_De_00002770.jpg 3 6
 407.5 187.7 403.9 254.4 
 384.8 185.3 378.9 222.8 
 439.0 202.6 467.6 228.2 
 378.9 222.2 415.2 205.6 
 470.0 228.8 483.7 196.6 
 409.3 147.2 409.3 177.6 
 218.8 174.0 221.1 241.3 
 202.1 172.8 184.2 202.0 
 253.3 183.5 262.8 219.3 
 181.9 200.2 200.9 171.6 
 264.0 218.1 286.6 197.2 
 236.0 137.7 231.3 165.7 
 570.6 191.9 567.6 249.0 
 556.3 181.2 547.9 199.0 
 598.0 206.2 620.6 225.2 
 547.9 197.2 580.7 189.5 
 624.1 225.8 645.6 205.0 
 585.5 155.0 580.1 184.1 
Zumba_Fitness_Basic_Steps_De_00002773.jpg 3 6
 403.3 192.5 391.4 257.4 
 380.7 188.3 381.3 222.2 
 432.5 205.6 459.9 237.7 
 380.7 223.4 415.2 205.6 
 463.4 238.3 480.7 207.4 
 404.5 150.8 406.3 182.4 
 220.6 174.6 211.0 241.3 
 202.7 176.4 185.4 202.6 
 245.6 185.3 263.4 216.9 
 184.8 198.4 197.3 171.6 
 260.4 218.7 284.8 199.0 
 230.1 141.9 227.7 171.6 
 567.0 199.0 558.7 255.6 
 552.1 186.5 544.4 202.6 
 595.6 211.5 614.6 231.8 
 542.6 199.6 571.8 193.7 
 615.2 233.5 642.6 213.9 
 581.3 160.3 576.5 187.1 
Zumba_Fitness_Basic_Steps_De_00002799.jpg 3 6
 357.5 196.6 354.5 263.9 
 335.4 193.7 332.5 231.8 
 392.0 201.4 419.4 227.6 
 330.7 231.8 364.6 210.9 
 424.7 231.8 425.3 206.2 
 366.4 153.8 361.6 184.1 
 190.2 174.6 187.2 241.3 
 177.1 174.0 160.4 204.4 
 218.2 180.0 224.7 215.1 
 159.2 205.6 172.9 178.8 
 226.5 216.9 255.7 199.0 
 199.1 130.6 197.3 160.9 
 546.8 195.4 539.0 256.2 
 528.3 187.1 514.0 208.5 
 571.2 209.7 588.4 232.4 
 514.0 205.6 543.8 197.2 
 592.0 232.4 617.6 215.7 
 558.7 157.4 552.7 184.7 
Zumba_Fitness_Basic_Steps_De_00002823.jpg 3 6
 310.4 184.1 312.8 252.6 
 278.9 186.5 275.9 229.4 
 339.0 188.3 343.2 226.4 
 272.9 234.1 278.9 274.0 
 346.2 233.5 352.7 269.3 
 312.2 132.9 309.8 168.1 
 151.5 159.1 146.1 231.8 
 122.3 165.7 110.4 200.2 
 178.3 168.1 186.6 202.0 
 109.8 205.0 108.0 237.7 
 188.4 207.4 188.4 241.9 
 150.9 122.8 150.3 152.6 
 511.6 177.0 508.1 235.9 
 487.2 178.8 477.1 215.1 
 538.4 181.2 534.9 215.7 
 476.5 218.7 469.4 252.6 
 536.0 218.7 539.0 247.8 
 514.6 138.3 513.4 164.5 
Zumba_Fitness_Basic_Steps_De_00003549.jpg 3 6
 367.6 187.7 371.2 252.6 
 342.0 190.1 318.2 219.3 
 397.9 189.5 418.8 216.9 
 315.8 218.7 288.4 240.7 
 422.3 218.7 445.0 240.7 
 383.7 146.6 368.2 174.0 
 159.2 170.4 167.6 231.2 
 134.2 170.4 126.5 205.0 
 189.0 168.1 197.9 199.0 
 124.7 207.9 106.9 235.3 
 200.3 202.0 213.4 231.2 
 156.3 125.8 156.9 157.4 
 552.7 175.8 558.1 234.7 
 527.7 180.6 512.2 211.5 
 575.9 177.6 586.6 206.2 
 510.4 212.7 492.0 238.3 
 587.8 207.9 604.5 234.1 
 550.3 132.9 551.5 161.5 
Zumba_Fitness_Basic_Steps_De_00003553.jpg 3 6
 372.9 187.1 375.3 254.4 
 349.1 187.1 330.7 220.5 
 403.3 187.1 417.6 221.0 
 328.9 222.8 306.9 258.0 
 418.8 223.4 439.0 250.2 
 390.2 145.4 377.7 178.8 
 162.8 168.1 170.0 233.5 
 138.4 171.0 140.8 202.0 
 194.4 164.5 202.7 196.6 
 139.6 206.8 126.5 237.1 
 204.5 199.6 221.1 231.8 
 156.9 124.6 159.8 157.4 
 552.7 174.6 556.3 232.4 
 529.5 180.6 514.6 209.1 
 579.5 177.6 587.8 205.0 
 513.4 213.3 501.5 236.5 
 589.0 207.4 608.1 234.7 
 545.0 131.2 552.1 158.5 
Zumba_Fitness_Basic_Steps_De_00003556.jpg 3 6
 372.3 189.5 375.3 252.6 
 348.5 187.1 336.0 221.0 
 400.9 184.7 408.1 219.9 
 337.2 222.2 315.8 253.8 
 411.0 219.9 426.5 250.8 
 388.4 145.4 381.9 179.4 
 167.0 165.7 164.0 228.8 
 143.8 168.7 145.0 204.4 
 197.9 165.1 203.9 196.6 
 146.1 206.8 134.8 237.7 
 208.1 198.4 215.2 228.2 
 156.3 127.0 161.0 159.1 
 553.9 176.4 555.1 234.1 
 534.3 178.8 522.4 207.4 
 579.5 174.6 586.6 204.4 
 522.4 209.1 508.7 240.1 
 587.8 206.2 597.4 235.9 
 542.6 133.5 549.7 159.1 
Zumba_Fitness_Basic_Steps_De_00003621.jpg 3 6
 371.8 199.0 372.9 260.9 
 348.5 201.4 344.4 241.3 
 401.5 199.6 400.9 240.1 
 346.2 243.1 333.7 276.4 
 400.9 241.9 412.8 272.2 
 371.8 156.2 372.9 187.1 
 156.9 181.8 156.9 243.7 
 132.5 180.6 127.1 215.1 
 187.8 181.8 184.8 212.7 
 127.7 216.9 119.4 248.4 
 184.8 215.1 190.2 249.6 
 162.8 142.5 161.6 170.4 
 546.2 190.1 545.0 252.0 
 524.1 191.3 519.4 228.2 
 568.2 193.7 570.6 224.6 
 519.4 228.8 512.2 261.5 
 572.4 227.6 575.3 256.8 
 546.8 152.0 547.4 179.4 
Zumba_Fitness_Basic_Steps_De_00003631.jpg 3 6
 377.7 199.6 374.1 264.5 
 353.3 200.8 345.0 240.7 
 402.7 201.4 404.5 237.7 
 346.2 244.3 331.9 274.0 
 405.1 240.7 411.0 266.9 
 371.2 158.5 375.9 189.5 
 171.1 185.3 167.0 246.6 
 145.6 184.1 143.8 216.9 
 195.6 183.5 199.7 217.5 
 144.4 220.5 136.0 252.0 
 200.9 221.6 206.9 252.0 
 170.0 143.1 169.4 172.8 
 542.6 193.1 542.6 250.2 
 520.6 195.4 515.2 228.2 
 568.2 196.6 568.2 226.4 
 514.6 229.4 511.6 260.9 
 571.2 229.4 574.7 259.1 
 542.6 156.2 543.8 181.8 
Zumba_Fitness_Basic_Steps_De_00003643.jpg 3 6
 352.7 206.2 352.1 267.5 
 324.1 212.7 319.4 250.8 
 377.7 208.5 384.8 244.3 
 319.4 253.2 312.2 287.1 
 387.8 247.2 395.6 275.2 
 355.7 166.3 353.9 197.2 
 159.8 188.9 156.9 252.6 
 139.6 187.1 134.8 218.7 
 188.4 190.7 188.4 221.6 
 133.6 219.3 122.9 250.2 
 189.0 225.2 194.4 247.8 
 163.4 150.2 161.6 177.6 
 539.6 197.2 540.2 250.2 
 519.4 199.0 514.0 231.8 
 564.0 199.0 564.0 230.0 
 513.4 235.3 509.3 262.7 
 562.2 231.2 567.0 257.4 
 542.0 159.7 537.8 184.7 
Zumba_Fitness_Basic_Steps_De_00003649.jpg 3 6
 350.9 203.8 354.5 269.9 
 325.3 207.4 315.2 243.7 
 377.1 205.0 378.9 235.9 
 315.8 246.6 309.8 279.4 
 381.9 237.1 393.2 262.7 
 363.4 165.7 356.3 196.6 
 161.6 187.7 156.9 250.8 
 139.6 189.5 132.5 224.6 
 190.8 193.1 185.4 225.8 
 132.5 225.8 122.9 253.8 
 187.2 227.0 189.6 261.5 
 161.0 152.0 162.2 178.2 
 542.6 200.2 543.2 253.2 
 521.2 205.6 515.2 235.9 
 564.6 203.8 567.6 234.1 
 515.2 238.9 512.2 269.3 
 568.8 235.9 570.6 263.3 
 543.2 165.1 542.6 191.9 
Zumba_Fitness_Basic_Steps_De_00004654.jpg 3 6
 325.3 196.6 320.0 266.3 
 295.0 193.7 295.6 231.2 
 353.9 202.0 352.1 236.5 
 292.6 233.5 304.5 263.3 
 350.3 238.3 334.8 265.7 
 334.8 154.4 329.5 190.7 
 92.6 178.8 86.6 243.1 
 67.0 173.4 63.4 211.5 
 120.5 179.4 123.5 213.3 
 64.6 213.9 58.0 245.5 
 124.1 214.5 122.3 246.0 
 95.5 134.7 96.1 168.1 
 549.7 185.9 547.9 247.2 
 526.5 186.5 510.4 219.3 
 575.3 190.7 584.9 221.0 
 508.7 222.8 526.5 247.8 
 584.3 224.0 570.6 249.0 
 554.5 147.2 550.9 178.2 
Zumba_Fitness_Basic_Steps_De_00004911.jpg 3 6
 357.5 193.7 353.3 263.9 
 325.9 193.1 328.3 227.6 
 386.6 194.9 387.2 228.8 
 327.7 229.4 339.6 262.7 
 387.8 231.8 374.1 265.1 
 368.8 149.6 365.2 180.6 
 140.2 174.0 137.2 238.3 
 114.0 176.4 109.8 208.5 
 170.6 178.2 168.2 209.1 
 109.8 212.1 120.5 246.6 
 167.6 213.3 155.7 244.9 
 143.2 130.0 143.8 165.1 
 585.5 190.7 589.6 249.6 
 559.3 193.1 551.5 226.4 
 610.5 193.7 619.4 222.8 
 552.7 230.6 565.8 253.2 
 623.0 224.0 607.5 251.4 
 586.6 150.2 587.8 178.2 
Zumba_Fitness_Basic_Steps_De_00005131.jpg 3 6
 342.6 193.7 356.9 260.3 
 323.5 197.8 299.1 218.7 
 368.2 186.5 385.4 219.3 
 297.3 219.9 286.0 187.1 
 389.0 221.0 396.2 259.1 
 337.8 148.4 337.2 182.9 
 127.1 171.6 131.3 238.9 
 96.7 178.8 87.8 210.9 
 156.9 169.9 172.9 194.3 
 87.8 213.9 70.5 187.7 
 177.1 199.0 189.6 227.0 
 118.2 131.2 121.7 162.1 
 575.9 184.7 584.9 246.0 
 552.1 191.9 534.3 221.0 
 603.3 187.1 631.3 202.0 
 533.1 223.4 533.7 193.1 
 635.5 205.0 616.4 227.6 
 580.7 143.7 578.3 172.2 
Zumba_Fitness_Basic_Steps_De_00005132.jpg 3 6
 343.2 191.9 353.9 265.1 
 327.1 197.8 297.3 219.3 
 367.0 190.1 382.5 221.0 
 293.2 221.0 283.7 184.7 
 385.4 222.2 399.1 256.2 
 335.4 148.4 337.2 179.4 
 124.7 172.2 130.7 240.1 
 98.5 179.4 86.6 209.1 
 153.3 169.3 174.1 199.0 
 85.4 211.5 65.2 190.1 
 175.9 199.6 190.2 230.0 
 117.6 133.5 121.1 160.9 
 575.9 188.9 584.3 246.6 
 548.5 194.3 532.5 220.5 
 598.0 188.3 629.5 202.6 
 530.1 220.5 529.5 190.1 
 633.7 202.6 612.2 227.6 
 577.7 143.7 574.1 174.0 
Zumba_Fitness_Basic_Steps_De_00005195.jpg 3 6
 368.2 206.8 376.5 275.8 
 340.2 216.3 345.0 252.6 
 389.0 193.7 387.8 222.2 
 349.1 262.7 356.9 221.6 
 387.2 226.4 371.8 252.6 
 358.7 162.1 360.4 196.0 
 138.4 176.4 141.4 244.9 
 111.0 182.4 105.7 218.7 
 164.6 177.0 171.7 210.3 
 108.0 222.2 124.7 198.4 
 172.3 212.7 149.7 234.1 
 128.9 140.1 130.7 169.3 
 599.7 193.1 595.0 246.6 
 574.7 206.8 583.1 238.3 
 618.8 186.5 626.5 219.3 
 583.1 237.1 598.5 206.8 
 625.9 223.4 599.7 243.1 
 591.4 153.8 593.2 181.2 
Zumba_Fitness_Basic_Steps_De_00005205.jpg 3 6
 352.7 197.2 361.6 263.9 
 331.3 201.4 308.7 224.6 
 378.3 196.0 393.2 225.8 
 304.5 226.4 299.1 193.7 
 395.0 228.2 405.7 255.6 
 346.2 152.0 348.5 185.9 
 121.7 178.8 130.1 247.2 
 97.3 181.2 77.1 205.6 
 150.3 175.2 172.3 199.6 
 78.3 206.8 65.8 178.8 
 177.1 204.4 177.1 238.3 
 117.0 135.9 120.5 164.5 
 581.3 189.5 582.5 249.6 
 557.5 191.9 546.2 221.0 
 607.5 191.3 633.1 212.7 
 544.4 222.2 549.1 188.9 
 634.9 214.5 617.6 240.7 
 581.9 145.4 580.7 177.0 
Zumba_Fitness_Basic_Steps_De_00005211.jpg 3 6
 352.1 198.4 359.3 266.9 
 333.7 199.0 304.5 222.2 
 377.7 194.3 390.2 224.0 
 302.7 225.2 292.0 193.1 
 392.6 225.2 403.3 255.6 
 348.5 147.8 346.7 182.9 
 121.1 178.8 125.9 241.9 
 97.9 181.8 79.5 206.2 
 152.1 175.8 172.9 200.8 
 77.7 208.5 64.0 181.2 
 177.1 202.6 173.5 238.3 
 115.2 135.9 119.4 163.9 
 574.7 193.1 576.5 246.0 
 554.5 188.9 542.0 219.3 
 602.1 188.3 624.1 220.5 
 539.0 221.6 545.6 183.5 
 627.7 221.6 610.5 249.6 
 569.4 146.0 577.1 174.6 
Zumba_Fitness_Basic_Steps_De_00005214.jpg 3 6
 351.5 193.1 356.3 266.3 
 330.1 200.2 305.1 222.8 
 377.7 194.3 394.4 227.0 
 300.9 223.4 296.2 189.5 
 396.2 227.6 405.1 257.4 
 350.3 149.0 349.7 182.9 
 122.3 175.8 127.1 242.5 
 99.7 182.4 80.7 205.6 
 152.7 175.2 172.3 200.8 
 76.5 206.8 65.8 177.6 
 174.7 206.2 170.6 239.5 
 117.6 135.9 121.1 163.9 
 577.1 187.1 577.7 248.4 
 555.1 192.5 541.4 220.5 
 603.3 191.9 620.0 221.0 
 537.2 219.9 547.4 188.3 
 623.5 219.3 606.3 250.2 
 569.4 147.2 574.7 176.4 
Zumba_Fitness_Basic_Steps_De_00005216.jpg 3 6
 123.5 175.8 125.9 241.9 
 99.7 180.6 80.7 204.4 
 152.7 177.0 173.5 204.4 
 78.9 203.2 70.0 174.0 
 175.3 205.6 167.0 239.5 
 119.4 131.8 121.1 162.7 
 350.3 194.3 356.3 264.5 
 328.3 202.6 301.5 221.6 
 377.1 194.3 395.0 224.0 
 299.7 221.6 295.6 191.3 
 397.3 227.0 408.1 259.7 
 353.3 151.4 348.5 181.2 
 576.5 188.3 578.9 249.6 
 554.5 193.1 540.2 219.9 
 602.7 187.1 619.4 218.1 
 537.8 219.9 546.8 184.1 
 620.6 221.6 603.9 251.4 
 570.6 145.4 573.0 174.6 
Zumba_Fitness_Basic_Steps_De_00005248.jpg 3 6
 381.3 196.6 377.1 265.1 
 355.1 195.4 334.2 235.9 
 405.7 207.9 414.6 241.9 
 331.9 236.5 328.3 272.2 
 417.0 244.9 437.2 218.1 
 396.8 150.2 392.0 177.6 
 149.1 172.2 143.2 243.1 
 125.3 171.0 99.7 205.6 
 177.1 183.5 174.7 220.5 
 100.3 205.6 82.5 233.5 
 175.9 222.2 195.0 206.8 
 156.3 131.2 153.9 164.5 
 596.2 190.7 590.2 250.8 
 571.2 192.5 553.3 222.2 
 622.4 197.2 638.4 230.0 
 551.5 227.0 538.4 260.3 
 634.3 229.4 650.3 215.1 
 596.2 149.0 598.5 177.6 
Zumba_Fitness_Basic_Steps_De_00005250.jpg 3 6
 380.1 196.6 376.5 266.3 
 356.9 197.2 334.2 230.0 
 402.1 202.6 415.8 244.9 
 333.7 233.0 324.1 272.2 
 417.6 244.3 438.4 221.0 
 387.8 149.6 389.0 178.8 
 146.7 174.6 142.0 244.9 
 120.5 175.8 103.3 205.0 
 178.9 185.9 175.3 216.9 
 103.9 206.2 86.0 234.1 
 174.1 222.8 194.4 204.4 
 155.7 134.7 154.5 165.1 
 593.8 190.1 592.6 248.4 
 574.1 193.1 553.3 222.8 
 623.0 195.4 637.2 224.6 
 552.1 224.6 547.4 260.9 
 640.2 228.2 645.6 203.2 
 595.6 148.4 598.0 178.8 
Zumba_Fitness_Basic_Steps_De_00005507.jpg 3 6
 402.1 234.1 396.2 297.8 
 377.7 235.9 356.3 266.9 
 418.8 244.3 439.0 269.3 
 355.1 266.9 332.5 291.9 
 445.0 272.8 459.9 240.1 
 402.1 191.9 402.7 220.5 
 224.7 231.8 220.0 280.0 
 206.9 237.1 197.3 261.5 
 241.4 235.3 242.6 263.3 
 197.3 259.7 172.3 262.7 
 242.6 262.1 248.5 243.1 
 223.5 206.8 227.1 227.6 
 524.7 249.6 518.2 284.7 
 506.3 250.8 502.1 275.2 
 536.6 252.0 536.0 271.0 
 501.5 274.6 517.0 284.1 
 539.0 271.6 542.0 251.4 
 523.5 225.2 523.5 244.3 
Zumba_Fitness_Basic_Steps_De_00005736.jpg 3 6
 361.6 235.9 367.0 294.9 
 339.6 237.1 321.2 263.9 
 380.1 229.4 401.5 244.3 
 321.7 268.1 312.8 290.1 
 406.3 243.1 391.4 218.1 
 358.1 200.8 359.3 226.4 
 197.3 215.7 197.9 269.3 
 172.9 215.7 165.2 244.3 
 218.2 211.5 224.1 235.9 
 163.4 245.5 150.3 272.2 
 226.5 237.7 209.8 222.8 
 190.8 187.1 193.8 206.8 
 565.2 228.2 560.4 278.2 
 543.8 234.1 526.5 258.0 
 582.5 229.4 589.0 254.4 
 527.1 258.5 538.4 275.8 
 587.2 256.2 587.2 227.0 
 558.1 201.4 564.6 221.0 
Zumba_Fitness_Basic_Steps_De_00005739.jpg 3 6
 366.4 231.2 371.2 281.2 
 343.2 233.0 332.5 262.1 
 381.3 219.3 395.6 230.6 
 331.3 266.9 342.6 293.7 
 396.2 228.8 387.2 219.3 
 362.2 196.0 362.2 218.1 
 192.6 209.1 197.3 262.1 
 172.3 209.7 170.6 234.7 
 214.6 199.6 221.1 222.8 
 170.6 237.7 171.1 268.1 
 225.9 224.0 202.7 228.8 
 187.8 178.8 191.4 201.4 
 569.4 223.4 569.4 272.2 
 547.4 221.6 530.1 243.7 
 577.1 218.7 606.9 231.8 
 527.1 248.4 539.0 266.3 
 607.5 232.4 588.4 221.6 
 559.3 194.9 564.6 213.9 
Zumba_Fitness_Basic_Steps_De_00005747.jpg 3 6
 370.0 254.4 381.3 310.3 
 352.7 253.8 346.2 293.1 
 389.0 250.8 390.2 287.7 
 346.7 293.1 343.8 265.1 
 389.0 286.5 394.4 318.7 
 361.6 218.1 361.0 244.3 
 191.4 234.1 203.9 283.0 
 177.7 241.3 181.9 269.9 
 213.4 230.0 221.7 256.2 
 181.3 271.6 175.3 245.5 
 222.9 258.0 225.9 286.5 
 184.2 198.4 186.0 222.8 
 572.4 241.9 576.5 291.3 
 552.7 249.0 551.5 278.8 
 593.2 242.5 593.8 272.2 
 551.5 278.8 559.9 258.0 
 594.4 277.0 573.5 259.7 
 569.4 208.5 572.4 230.6 
Zumba_Fitness_Basic_Steps_De_00006168.jpg 3 6
 368.2 191.9 367.0 257.4 
 340.8 200.2 318.8 228.8 
 401.5 195.4 407.5 231.2 
 316.4 232.4 328.3 264.5 
 409.3 236.5 405.1 276.4 
 363.4 146.0 365.8 181.8 
 131.9 171.0 128.9 238.9 
 105.1 172.8 81.3 200.8 
 159.8 171.6 162.2 208.5 
 80.7 203.8 92.0 228.8 
 165.2 213.3 167.0 247.2 
 130.1 125.8 130.1 158.5 
 588.4 185.9 584.9 245.5 
 567.0 190.1 538.4 211.5 
 615.8 187.7 619.4 222.8 
 536.6 212.7 547.9 237.7 
 621.2 225.2 625.3 259.7 
 591.4 141.9 590.8 171.6 
Zumba_Fitness_Basic_Steps_De_00006191.jpg 3 6
 370.0 187.1 360.4 257.4 
 342.6 192.5 323.5 226.4 
 402.7 193.1 408.1 231.8 
 322.3 226.4 327.1 262.1 
 408.1 237.7 399.1 282.4 
 364.6 143.1 368.2 176.4 
 124.7 165.7 123.5 234.1 
 99.7 166.3 75.3 196.0 
 155.1 169.3 161.0 205.0 
 72.9 199.0 89.6 225.2 
 161.0 209.1 159.8 246.0 
 127.1 117.5 128.3 153.2 
 594.4 180.6 585.5 243.7 
 570.0 185.3 542.0 205.0 
 620.0 184.7 620.6 222.2 
 539.0 206.8 549.7 236.5 
 620.6 222.8 623.5 257.4 
 596.2 137.1 595.6 164.5 
Zumba_Fitness_Basic_Steps_De_00006193.jpg 3 6
 367.6 191.3 362.2 256.2 
 343.8 194.3 321.7 224.6 
 402.1 191.3 405.7 231.2 
 321.2 229.4 326.5 262.7 
 409.8 240.7 399.1 285.9 
 365.2 139.5 368.2 175.8 
 125.9 167.5 124.7 234.7 
 100.3 169.3 75.9 197.8 
 156.3 167.5 159.8 204.4 
 75.3 200.2 91.4 226.4 
 161.0 208.5 160.4 246.6 
 124.1 120.4 127.7 151.4 
 589.6 184.1 586.0 243.1 
 569.4 186.5 538.4 208.5 
 620.0 181.2 620.6 220.5 
 538.4 208.5 548.5 237.1 
 621.8 222.8 624.7 253.2 
 595.0 136.5 595.6 166.3 
Zumba_Fitness_Basic_Steps_De_00006279.jpg 3 6
 412.2 187.1 405.1 260.3 
 386.0 196.6 391.4 243.7 
 437.8 178.8 449.1 211.5 
 393.2 246.0 446.8 212.7 
 437.8 218.1 466.4 205.6 
 388.4 146.0 397.9 178.2 
 137.2 159.1 137.8 233.5 
 112.2 160.9 111.6 202.0 
 155.7 165.1 162.8 200.8 
 115.8 202.6 142.6 191.9 
 164.6 199.6 197.3 197.2 
 134.2 116.3 136.0 147.8 
 610.5 177.0 602.1 241.3 
 585.5 176.4 596.2 203.2 
 620.0 177.0 625.9 196.6 
 594.4 205.0 632.5 199.0 
 620.6 198.4 649.1 191.9 
 609.3 134.1 608.7 163.9 
Zumba_Fitness_Basic_Steps_De_00006299.jpg 3 6
 425.9 188.3 427.7 256.2 
 400.3 185.3 365.2 187.1 
 449.1 197.2 436.6 241.9 
 365.2 190.1 368.2 222.2 
 437.2 241.9 402.7 221.0 
 436.6 139.5 430.1 171.6 
 133.0 170.4 147.9 237.7 
 115.8 162.7 94.4 187.7 
 161.0 176.4 155.7 215.1 
 99.1 188.9 71.7 204.4 
 153.9 215.1 117.0 214.5 
 137.8 125.8 136.6 153.8 
 593.8 179.4 598.0 235.9 
 574.7 180.6 547.4 189.5 
 617.6 186.5 629.5 206.2 
 540.2 190.7 531.9 206.2 
 624.7 204.4 596.8 200.8 
 597.4 140.1 595.0 168.7 
Zumba_Fitness_Basic_Steps_De_00006301.jpg 3 6
 417.6 188.9 420.6 252.6 
 392.6 184.7 357.5 183.5 
 446.2 197.8 427.1 232.4 
 354.5 184.1 353.9 215.7 
 422.3 235.9 391.4 214.5 
 429.5 140.1 424.7 174.0 
 134.2 174.0 140.8 241.9 
 109.8 168.1 83.0 183.5 
 158.6 178.2 143.2 206.8 
 82.5 185.9 53.3 197.8 
 142.0 207.9 108.0 208.5 
 134.2 126.4 134.2 156.8 
 590.2 183.5 592.6 240.1 
 568.8 179.4 540.2 189.5 
 613.4 181.8 617.6 203.2 
 540.8 189.5 516.4 203.2 
 617.6 203.8 589.6 205.6 
 592.0 141.9 591.4 168.1 
Zumba_Fitness_Basic_Steps_De_00006433.jpg 3 6
 379.5 194.3 378.3 260.3 
 352.7 205.0 357.5 242.5 
 406.3 188.9 416.4 213.3 
 356.9 247.8 405.1 224.6 
 418.8 213.9 436.0 218.1 
 370.0 145.4 375.9 177.6 
 162.8 161.5 159.2 231.8 
 137.8 167.5 141.4 205.0 
 181.3 160.9 183.1 196.0 
 141.4 207.4 173.5 193.7 
 181.3 190.7 215.2 193.1 
 156.3 116.3 156.9 151.4 
 602.1 180.0 593.8 237.7 
 574.7 179.4 577.1 205.6 
 620.0 177.6 643.8 183.5 
 580.7 206.8 615.8 197.8 
 646.2 182.4 646.8 199.6 
 602.7 138.9 602.1 165.7 
Zumba_Fitness_Basic_Steps_De_00006435.jpg 3 6
 384.8 188.9 381.9 259.7 
 362.8 199.6 366.4 235.9 
 414.0 181.2 438.4 194.3 
 372.3 242.5 412.2 217.5 
 440.2 194.3 449.7 205.0 
 375.9 140.1 381.9 173.4 
 168.8 157.9 161.6 228.2 
 139.6 168.1 156.3 197.2 
 190.8 156.8 206.9 185.3 
 158.6 197.8 194.4 191.9 
 208.6 185.9 228.9 181.2 
 158.6 116.9 162.2 145.4 
 605.1 180.6 593.2 238.9 
 578.9 180.0 586.0 202.0 
 618.8 177.6 650.9 163.9 
 584.9 202.0 625.3 193.1 
 652.1 163.9 664.0 178.8 
 600.3 138.9 600.9 169.3 
Zumba_Fitness_Basic_Steps_De_00006465.jpg 3 6
 392.6 190.7 388.4 258.5 
 364.6 196.0 337.8 228.8 
 422.9 197.2 436.0 236.5 
 337.2 228.8 345.0 255.6 
 436.6 239.5 403.9 250.8 
 404.5 139.5 396.2 172.8 
 152.1 173.4 145.0 243.7 
 131.3 175.2 130.7 210.3 
 182.5 181.2 181.3 214.5 
 133.6 216.3 112.2 236.5 
 179.5 219.9 153.9 235.3 
 150.3 134.7 150.9 164.5 
 572.4 184.1 569.4 246.6 
 551.5 186.5 548.5 215.1 
 599.7 183.5 598.5 219.9 
 549.1 216.9 539.0 240.1 
 602.7 221.0 570.6 230.0 
 576.5 140.7 571.2 168.7 
Zumba_Fitness_Basic_Steps_De_00006482.jpg 3 6
 384.8 184.1 388.4 257.4 
 361.0 185.3 347.9 218.1 
